asof_utc,seller_sku,asin,cpt_status,cpt_gbp,our_live_price_gbp,last_sold_price_gbp,price_reference_gbp,price_reference_source,delta_cpt_minus_reference_gbp,group_ab,cpt_error_summary
2026-02-14T10:21:11Z,0N-VZG5-JH06,B0CJMMYYCJ,ERROR,,12.98,,12.98,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,0N-X5KF-213D,B09M3RB8R1,ERROR,,8.71,,8.71,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,0R-GRRH-W0Z9,B09NQD4S5N,ERROR,,8.99,,8.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,0X-VJWI-4OT8,B0BWFT5RGN,ERROR,,12.18,,12.18,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,0Z-Y60V-499R,B09NQBQW49,ERROR,,6.79,6.79,6.79,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,12-3VTE-5T3Z,9189143078,ERROR,,18.65,,18.65,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,18-WD7G-J8U4,B0B32365PH,ERROR,,12.99,,12.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,1U-1W76-M840,B07V9CRX7Y,ERROR,,4.02,4.02,4.02,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,1U-YF3T-TR74,B082BVCQMQ,ERROR,,19.93,,19.93,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,QP-BCUW-E90M,B00O5NEUAY,ERROR,,27.98,,27.98,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,714776,B001KYTW0O,ERROR,,4.99,4.31,4.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,GA-9DTN-9O1E,B086763VT8,ERROR,,36.99,34.16,36.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,D3-QTSY-BCV5,B09P24SGN5,ERROR,,5.50,,5.50,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,K7-1K9P-TTAZ,B00VREYQYO,ERROR,,8.99,,8.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,2U-4KLP-68HB,B07NGGSR3D,ERROR,,13.54,,13.54,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,86-1VHQ-ABNK,B08WPCW7TH,ERROR,,7.98,,7.98,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,AX-NKNU-29C1,B08M52B4M5,ERROR,,3.98,3.99,3.98,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,EA-FZ2V-D7II,B00D1V5NWK,ERROR,,5.12,5.12,5.12,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,8S-MI05-1R1X,B09NQ9ZHDQ,ERROR,,8.99,,8.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,SR-JF1N-II8S,B094D24L5J,ERROR,,3.99,,3.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,A9-2Y9G-M2K7,B00KB225MS,ERROR,,6.02,6.49,6.02,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,ZT-QPY3-P24I,B0D3JBBGSB,ERROR,,79.63,,79.63,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,8W-I703-VOFQ,B074H6M7TW,ERROR,,18.97,,18.97,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,JY-781R-EYHZ,B005HXLH3O,ERROR,,7.22,,7.22,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,R4-0AXZ-ZZ9D,B0844ZRHS9,ERROR,,12.20,12.20,12.20,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,M5-71MK-T0DL,B0B337ZY41,ERROR,,11.59,11.59,11.59,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,GD-B8SW-1PCP,B0D2Y4NPKZ,ERROR,,43.88,44.47,43.88,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,4J-IY7T-6LBS,9188805557,ERROR,,49.99,,49.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,VO-A6AR-18YS,B09NQDQ8X7,ERROR,,8.99,8.99,8.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,Z9-FBUQ-EZN3,B074RQ8G8Z,ERROR,,8.10,8.10,8.10,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,DT-SPI3-IK34,B00BA4IOTY,ERROR,,6.39,6.54,6.39,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,2G-AYBQ-TUQG,B002KFZKZ8,ERROR,,17.80,17.80,17.80,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,DV-USYD-8WR2,B0D3JD4FFD,OK,49.99,37.00,37.00,37.00,live_listing_price,12.99,A,
2026-02-14T10:21:11Z,K5-QUBI-YTWD,B0037B0C66,OK,5.00,6.40,,6.40,live_listing_price,-1.40,B,
2026-02-14T10:21:11Z,4V-19KJ-15J4,B00D2O8936,OK,6.79,6.99,,6.99,live_listing_price,-0.20,B,
2026-02-14T10:21:11Z,RZ-6ZL9-CZ7J,B075XT2J8X,OK,7.47,6.97,6.97,6.97,live_listing_price,0.50,A,
2026-02-14T10:21:11Z,8T-HE78-3AQ3,B07772WMSM,MISSING,,6.47,,6.47,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,SE-IQQJ-EOU3,B004R1ZS64,OK,30.91,21.15,,21.15,live_listing_price,9.76,A,
2026-02-14T10:21:11Z,D8-1A3E-I37F,B001ET78RY,MISSING,,34.99,34.99,34.99,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,MV-UNOG-CTUU,B00FO70GG2,MISSING,,8.49,,8.49,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,US-AK96-YFSB,B002DPGTF0,MISSING,,7.90,,7.90,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,Z7-26PV-O9LR,B07J9JGZZV,MISSING,,8.79,8.79,8.79,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,HS-R5IP-7E1C,B00LXM3PGK,OK,3.85,9.99,,9.99,live_listing_price,-6.14,B,
2026-02-14T10:21:11Z,BM-1O5E-RW8I,B07BC5K5W5,OK,12.99,3.96,,3.96,live_listing_price,9.03,A,
2026-02-14T10:21:11Z,PN-0NVI-R2WQ,B06XGFW1Q2,MISSING,,12.57,,12.57,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,4B-HMJG-PHW4,B00D1V5E5G,OK,6.99,8.99,,8.99,live_listing_price,-2.00,B,
2026-02-14T10:21:11Z,GH-XAAE-HRU7,B072K2PG11,OK,7.49,6.65,,6.65,live_listing_price,0.84,A,
2026-02-14T10:21:11Z,R5-Y2AA-V5FS,B07Z2QNW7R,MISSING,,14.79,,14.79,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,WR-3V7D-BB7Z,B07BBZZ8RC,OK,5.89,2.99,,2.99,live_listing_price,2.90,A,
2026-02-14T10:21:11Z,L3-ZQ8U-A7LQ,B004I2N5AS,MISSING,,9.99,9.99,9.99,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,6L-SDA9-P13J,B00605WJ9O,MISSING,,6.32,,6.32,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,GW-1ECO-QZA7,B00N5SLQ7A,OK,40.50,39.48,,39.48,live_listing_price,1.02,A,
2026-02-14T10:21:11Z,VI-ICHI-WPB5,B004S0S0S2,ERROR,,14.99,,14.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,N4-5C3G-RJS1,B000MQ663C,ERROR,,6.81,,6.81,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,B1-4B2R-MBRP,B0C4RR58SF,ERROR,,9.99,,9.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,B7-JEPF-6CU7,B00GI299M4,ERROR,,7.70,,7.70,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,ZJ-9IR6-7M3A,B07RXCFY28,ERROR,,5.30,,5.30,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,PK-9T59-FNWW,B0D3JBK56B,ERROR,,82.07,,82.07,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,XE-YPAI-HX9F,B086ZD7MG6,ERROR,,9.00,9.00,9.00,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,K0-71JR-UNLF,B01JL0WRI2,ERROR,,7.94,7.59,7.94,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,JE-D4LO-O2JD,B07JXBDGJB,ERROR,,6.73,,6.73,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,JH-97NP-GJDG,B007C3KBIY,ERROR,,2.49,2.99,2.49,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,U4-61J7-ERHI,B088FKCDV6,ERROR,,49.97,,49.97,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,G9-GAEI-FQI3,B0001IWI10,ERROR,,6.72,,6.72,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,R7-98IN-2PW8,B08CHKHTWX,ERROR,,5.83,5.83,5.83,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,M7-TSI2-5W7I,B06XYTDCC5,ERROR,,16.24,,16.24,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,CH-RLZA-2OYU,B01M6BSYME,ERROR,,31.21,,31.21,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,E4-HG4R-5022,B07TGKYLLT,ERROR,,7.69,,7.69,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,6V-EEC1-2S9Z,B06WW79DX5,ERROR,,7.99,7.99,7.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,FD-R7YW-X0GH,B09NQC79GF,ERROR,,6.79,,6.79,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,94-X6R7-SCOW,B0B6GD6QF8,ERROR,,19.99,,19.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,MF-TPXM-F8AF,B0D3J9C8NN,ERROR,,49.38,49.99,49.38,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,MN-LXY0-1MMT,B07DFB8DKB,ERROR,,16.08,,16.08,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,EE-KTDC-KCFY,B08FSDMVNP,ERROR,,9.98,8.99,9.98,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,5Q-LUQ1-L14K,B09MWLJFFX,ERROR,,52.99,,52.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,ZV-RLOD-Q0JI,B0BS1WDHP7,ERROR,,24.89,24.89,24.89,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,D1-LSS7-93U8,B003SYNGE2,ERROR,,7.99,,7.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,KQ-XRZK-09KK,B0CSG9BFMJ,ERROR,,129.60,,129.60,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,X1-APP3-4HQ6,B0BMKQKC3M,ERROR,,37.97,,37.97,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,M8-LMW1-Z8AS,B00IQFGOGA,ERROR,,11.99,,11.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,VL-48KZ-J3F2,B07L8N2TC1,ERROR,,5.23,6.21,5.23,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,9D-PMDG-ALP4,B005BFZAK4,ERROR,,11.75,,11.75,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,UR-Q7TM-1F3I,B072YZPBJ3,ERROR,,17.17,17.17,17.17,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,OZ-3NKR-VLYG,B0049A27FS,ERROR,,7.29,,7.29,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,I2-6YKQ-CIBP,B007YX9O9E,ERROR,,9.95,9.84,9.95,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,RB-82FL-T88J,B0CJ8TNZ67,ERROR,,29.99,29.99,29.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,H8-MI8Q-WG5C,B092K24B2Q,ERROR,,7.24,,7.24,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,4U-XT39-AMUJ,B07RRQX71T,ERROR,,4.62,4.62,4.62,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,OP-0TPO-SB3I,B08MQ1N1CC,ERROR,,18.19,,18.19,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,IB-U5FA-BO2Y,B0D3JC45CK,ERROR,,45.99,45.99,45.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,AK-OB6V-HIYD,B00IUKPVYM,ERROR,,5.20,,5.20,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,U1-M5BM-8F5W,B0C9J86XCZ,ERROR,,22.09,22.59,22.09,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,4F-HT42-FD26,B010E25DI2,ERROR,,8.98,8.98,8.98,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,UR-UAT8-4JSI,B00LDLBG3A,OK,4.90,5.73,,5.73,live_listing_price,-0.83,B,
2026-02-14T10:21:11Z,714810,B002BX8ZFG,MISSING,,9.99,9.99,9.99,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,D7-MGBX-RX2P,B001Q77TI2,MISSING,,9.92,9.77,9.92,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,LR-Q5V9-S4GK,B09P244SML,MISSING,,5.50,,5.50,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,RY-2DTP-16YZ,B01N273YMX,MISSING,,2.99,,2.99,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,TK-E7QE-T40G,B000FPU2SK,MISSING,,9.11,9.11,9.11,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,GY-FO04-RDYL,B09M3PQRBG,OK,8.59,8.71,,8.71,live_listing_price,-0.12,B,
2026-02-14T10:21:11Z,SQ-7QYT-5D5B,B0915M1DLF,MISSING,,6.70,6.63,6.70,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,GK-YI4S-C158,B0009JJZ8A,MISSING,,9.99,9.89,9.99,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,LR-7GM6-1RCH,B08MQB42B3,OK,37.99,38.06,38.06,38.06,live_listing_price,-0.07,B,
2026-02-14T10:21:11Z,RY-U14K-5XDR,B005NG23OW,MISSING,,8.03,,8.03,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,HL-B4VJ-L8FP,B0813VNJF8,MISSING,,7.39,,7.39,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,3E-KHO2-YIAU,B012DV4306,MISSING,,6.62,,6.62,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,QT-C0ZN-T4R7,9188805972,MISSING,,41.99,,41.99,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,IB-PMXX-S0AE,B002BWSZS4,OK,18.21,5.80,,5.80,live_listing_price,12.41,A,
2026-02-14T10:21:11Z,JX-6USZ-SK7E,0786964502,ERROR,,39.49,,39.49,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,TA-HQMF-9SUB,B074JHRC6J,OK,9.10,9.49,,9.49,live_listing_price,-0.39,B,
2026-02-14T10:21:11Z,MY-85FY-TSON,B0CKS4H64X,OK,9.85,10.39,,10.39,live_listing_price,-0.54,B,
2026-02-14T10:21:11Z,NX-YY01-TLFO,B004TRSSIQ,OK,8.53,5.69,,5.69,live_listing_price,2.84,A,
2026-02-14T10:21:11Z,L1-54EX-56YC,B09445GL1C,OK,16.99,14.30,14.30,14.30,live_listing_price,2.69,A,
2026-02-14T10:21:11Z,IM-AYXV-79NJ,B09HXXMJV9,OK,9.99,5.43,5.64,5.43,live_listing_price,4.56,A,
2026-02-14T10:21:11Z,94-7TOA-9ZBH,B07QNL4BNM,ERROR,,4.99,,4.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,SC-LYFM-ORXK,B07QXSDZJM,ERROR,,11.85,11.85,11.85,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,BL-WX51-KQOK,B0897VHKW6,ERROR,,9.99,9.99,9.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,3Q-8PJ1-BLBC,B0BBWH7DBT,ERROR,,49.23,,49.23,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,7C-7V6B-QQZL,B003M36498,ERROR,,9.97,,9.97,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,T8-6UWL-I3E1,B001OXH0X2,ERROR,,4.21,4.21,4.21,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,GJ-2OZK-0GCA,B0CS3VF4GK,ERROR,,39.97,39.99,39.97,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,6E-U01F-GUCT,B0CSVLW6QL,ERROR,,10.00,,10.00,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,H4-86XG-NLX6,B0CVNMZHZ6,ERROR,,19.99,19.99,19.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,CY-5VNG-I5M8,B07Y354HMP,ERROR,,7.94,7.94,7.94,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,86-0EBH-JQX6,B0D59LGPWS,ERROR,,32.98,,32.98,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,WE-1Z7L-SA2I,B08MVG9QZW,ERROR,,7.49,,7.49,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,TU-8I14-25ZR,B0CN5KRVXB,ERROR,,27.55,27.55,27.55,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,93-TB6X-UKTU,B078K3B7R6,ERROR,,4.39,,4.39,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,LV-425G-BY4X,9188805646,ERROR,,69.61,35.42,69.61,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,90-0G83-3P0X,B0054RRCQY,ERROR,,14.47,,14.47,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,S8-7VIK-3VEL,B0CT2BZ864,ERROR,,19.38,,19.38,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,79-CPJ6-DSG6,9189143051,ERROR,,39.99,39.99,39.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,UT-WXOQ-6CZL,B08CVTBP81,ERROR,,9.99,,9.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,51-79LN-GGLK,B09HHLMG1V,ERROR,,9.97,,9.97,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,J1-6I0O-YXCL,B08CHK57TB,ERROR,,7.27,,7.27,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,VA-V4J8-WHCT,B08FKZMQH8,ERROR,,28.13,,28.13,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,XE-27ZG-EZPZ,B0001IWX7E,ERROR,,4.36,4.36,4.36,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,IO-9ZD2-3HDO,B09SBGM9Q8,ERROR,,24.98,,24.98,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,7I-1717-OHRW,B0CJMRL1WT,ERROR,,11.75,,11.75,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,F7-PMJ2-SG6A,B07RZBBG14,ERROR,,7.90,7.90,7.90,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,3B-3H3V-Z93T,B0CP69JJGG,ERROR,,9.94,7.37,9.94,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,DX-1NE9-39YS,B08MT6CW12,ERROR,,8.05,,8.05,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,PY-XV78-3OG5,B0D3J9M2H8,ERROR,,49.97,40.98,49.97,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,PE-G94Y-4PYO,B011SEA38A,ERROR,,8.41,8.36,8.41,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,XG-Z9LW-Z27Q,B09NQ9YX9R,ERROR,,6.79,6.79,6.79,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,G8-L8EI-INMK,B0054SB72I,ERROR,,6.99,5.99,6.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,3T-6QPR-E2MV,B06XGSJS7N,ERROR,,11.94,13.38,11.94,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,JV-D1TI-6UF6,B002HY4YSQ,ERROR,,9.95,9.99,9.95,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,DD-94AN-QL9L,B00VQTO21M,ERROR,,21.99,,21.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,H0-BYHY-BTUT,B08WX4Y25G,ERROR,,11.14,,11.14,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,NX-0Q7A-XR6H,B082DG6GJ6,ERROR,,7.59,7.59,7.59,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,QF-JFBE-D4VE,B008ID91XI,ERROR,,12.03,,12.03,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,MY-KL21-NMV5,B0913SVFD3,ERROR,,39.90,39.86,39.90,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,4D-BI2L-5PZ8,B000Q351JG,ERROR,,15.49,12.91,15.49,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,NN-TSZ1-X2RD,B093FQYQJH,ERROR,,7.28,7.48,7.28,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,6Q-9G2A-IKVV,B000PSB13C,ERROR,,16.00,16.00,16.00,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,52-BC73-O7B2,B0C7HGQRY6,ERROR,,29.99,,29.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,UN-2721-RX94,B08ZJL6FGL,ERROR,,79.99,,79.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,YC-3L3M-BV48,B0CTD6Q6KY,ERROR,,79.24,76.11,79.24,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,MW-RSG9-3S2C,B07DRLVHM2,ERROR,,12.21,,12.21,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,7M-48OU-23X3,B004GFPFBO,ERROR,,18.04,17.99,18.04,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,88-PT9Z-DP6C,B081SWQNFS,ERROR,,4.15,,4.15,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,MY-XMO2-EXY1,B0042SNS7S,ERROR,,21.06,,21.06,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,UR-W905-8D8D,B00B2KJ59Y,ERROR,,9.70,,9.70,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,5Z-6Z0P-9TQQ,B08MW8XMNQ,ERROR,,3.64,,3.64,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,91-PZCP-NNGD,B0198KU5PW,ERROR,,15.66,,15.66,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,8D-Y151-NFFF,B0031DCJWU,ERROR,,12.59,,12.59,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,BB-ZT14-1QQA,B086MBW9R9,ERROR,,7.99,8.50,7.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,WJ-YHKC-EES5,B07CN7NRF7,ERROR,,9.99,9.99,9.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,K2-VE7K-V9TU,B08FR6S7CD,ERROR,,4.79,,4.79,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,CA-JM6T-ZXP6,B0CMY2G83J,ERROR,,28.99,,28.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,3E-62Y1-WPYU,B0DN6KL887,ERROR,,7.21,7.21,7.21,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,X7-MY4W-H2I4,B00S9IXBVU,ERROR,,7.53,7.53,7.53,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,NO-N6RP-Y30Q,B07NJCFPKF,ERROR,,11.08,,11.08,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,OW-ONY2-KNM7,B09MTXZY2Y,ERROR,,5.50,,5.50,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,8U-QPFH-3EKQ,B07T9WVBZ2,ERROR,,6.46,6.47,6.46,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,4U-9ZL6-9G0Y,B07C8QSSR2,ERROR,,7.00,7.00,7.00,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,D2-8SPY-Q095,B0052VXJGO,ERROR,,9.99,9.70,9.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,A1-KSU1-GZMS,B07BC1CMDK,ERROR,,2.99,,2.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,5H-EJ59-AZPA,B004ZMXOMA,ERROR,,5.02,,5.02,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,XN-OF53-7WRU,B0084CNKAI,ERROR,,9.99,,9.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,8R-E0Y9-0LAU,B0BBHBX72C,ERROR,,79.99,79.99,79.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,3X-EXDD-TD2K,B0D6W9DZX4,ERROR,,49.99,49.99,49.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,XJ-2FN3-M9FH,B099FBD93Y,ERROR,,15.63,,15.63,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,WX-L5UA-UB1Q,B007R2ICTK,ERROR,,5.55,5.55,5.55,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,UL-D0Y8-ZNI5,B08DR97BX2,ERROR,,39.99,39.99,39.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,49-4UKW-G81R,B00WI8O0RG,ERROR,,8.99,8.99,8.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,YO-EKK2-FRCC,B00BWU7MNU,ERROR,,6.42,41.99,6.42,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,L5-PF3B-WHU4,B09LDDFK4R,ERROR,,39.97,39.99,39.97,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,DC-K5WH-R7F5,B0073FT7FY,ERROR,,3.00,3.48,3.00,live_listing_price,,UNKNOWN,http_429
