event_id,sku,event_date,event_type,disposition,quantity,applied_qty,status,note,event_ts
FBA15L2G25DF-retry1395,WX-L5UA-UB1Q,2025-11-11T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015105938080-retry42,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015185598697-retry42,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-01-30T12:28:16Z
20015185598700-retry42,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,DEFECTIVE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,714776,2025-11-12T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,ZU-PFDN-JSYV,2025-11-12T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,X7-MY4W-H2I4,2025-11-12T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,VL-48KZ-J3F2,2025-11-12T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,7L-OT45-7LYB,2025-11-12T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,JV-D1TI-6UF6,2025-11-12T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015284027053-retry42,6V-EEC1-2S9Z,2025-11-15T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015299054476-retry42,6V-EEC1-2S9Z,2025-11-16T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,I2-6YKQ-CIBP,2025-11-16T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,714776,2025-11-16T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,ZU-PFDN-JSYV,2025-11-16T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,ZT-QPY3-P24I,2025-11-16T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,X7-MY4W-H2I4,2025-11-16T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,VL-48KZ-J3F2,2025-11-16T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,US-AK96-YFSB,2025-11-16T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,7L-OT45-7LYB,2025-11-16T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,JV-D1TI-6UF6,2025-11-16T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015311768044-retry42,6V-EEC1-2S9Z,2025-11-17T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015314893870-retry42,RW-AZK6-O4M2,2025-11-17T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-01-30T12:28:16Z
FBA15L2YYRFD-retry42,6V-EEC1-2S9Z,2025-11-17T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015332758036-retry42,XH-0LAE-FQO5,2025-11-18T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-01-30T12:28:16Z
20014811788680-retry42,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20014813155294-retry42,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-01-30T12:28:16Z
20014813155297-retry42,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015351105598-retry42,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,PY-XV78-3OG5,2025-11-19T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,714776,2025-11-19T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,ZU-PFDN-JSYV,2025-11-19T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,X7-MY4W-H2I4,2025-11-19T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,VL-48KZ-J3F2,2025-11-19T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,7L-OT45-7LYB,2025-11-19T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,JV-D1TI-6UF6,2025-11-19T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,WX-L5UA-UB1Q,2025-11-19T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L309F94-retry165,0G-JB6S-PN34,2025-11-19T00:00:00+0000,Receipts,SELLABLE,58,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L309F94-retry165,0G-JB6S-PN34,2025-11-19T00:00:00+0000,Receipts,SELLABLE,58,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L34VWBX-retry575,L5-PF3B-WHU4,2025-11-19T00:00:00+0000,Receipts,SELLABLE,29,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L34VWBX-retry575,8R-E0Y9-0LAU,2025-11-19T00:00:00+0000,Receipts,SELLABLE,29,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L34VWBX-retry575,NN-TSZ1-X2RD,2025-11-19T00:00:00+0000,Receipts,SELLABLE,29,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L34VWBX-retry575,EE-KTDC-KCFY,2025-11-19T00:00:00+0000,Receipts,SELLABLE,29,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L36ZJC2-retry42,6V-EEC1-2S9Z,2025-11-19T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2Z8DHC-retry42,A2-T2AC-TW3L,2025-11-20T00:00:00+0000,Receipts,SELLABLE,120,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L309F94-retry165,0G-JB6S-PN34,2025-11-20T00:00:00+0000,Receipts,SELLABLE,58,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L309F94-retry165,0G-JB6S-PN34,2025-11-21T00:00:00+0000,Receipts,SELLABLE,58,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L34VWBX-retry575,L5-PF3B-WHU4,2025-11-22T00:00:00+0000,Receipts,SELLABLE,29,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L34VWBX-retry575,8R-E0Y9-0LAU,2025-11-22T00:00:00+0000,Receipts,SELLABLE,29,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L34VWBX-retry575,NN-TSZ1-X2RD,2025-11-22T00:00:00+0000,Receipts,SELLABLE,29,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,714776,2025-11-23T00:00:00+0000,Receipts,SELLABLE,-19,0,partial,insufficient_tokens_to_remove,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,X7-MY4W-H2I4,2025-11-23T00:00:00+0000,Receipts,SELLABLE,-19,0,partial,insufficient_tokens_to_remove,2026-01-30T12:28:16Z
FBA15L34VWBX-retry575,L5-PF3B-WHU4,2025-11-23T00:00:00+0000,Receipts,SELLABLE,29,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L34VWBX-retry575,8R-E0Y9-0LAU,2025-11-23T00:00:00+0000,Receipts,SELLABLE,29,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L34VWBX-retry575,NN-TSZ1-X2RD,2025-11-23T00:00:00+0000,Receipts,SELLABLE,29,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L3D36GB-retry42,A2-T2AC-TW3L,2025-11-23T00:00:00+0000,Receipts,SELLABLE,120,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L3Y5R44-retry42,6V-EEC1-2S9Z,2025-11-24T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L34VWBX-retry575,8R-E0Y9-0LAU,2025-11-26T00:00:00+0000,Receipts,SELLABLE,29,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L34VWBX-retry575,8R-E0Y9-0LAU,2025-11-26T00:00:00+0000,Receipts,SELLABLE,-29,0,partial,insufficient_tokens_to_remove,2026-01-30T12:28:16Z
FBA15L34VWBX-retry575,NN-TSZ1-X2RD,2025-11-26T00:00:00+0000,Receipts,SELLABLE,29,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L34VWBX-retry575,8R-E0Y9-0LAU,2025-11-29T00:00:00+0000,Receipts,SELLABLE,29,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015524113840-retry42,Z7-26PV-O9LR,2025-12-01T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L2G25DF-retry1395,X7-MY4W-H2I4,2025-12-01T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015559367179-retry42,6V-EEC1-2S9Z,2025-12-03T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L509V4S-retry42,A2-T2AC-TW3L,2025-12-03T00:00:00+0000,Receipts,SELLABLE,120,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015592764007-retry42,WX-L5UA-UB1Q,2025-12-05T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015663772009-retry42,0H-5V53-GPG4,2025-12-10T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20014689680385-retry42,Z9-FBUQ-EZN3,2025-12-14T00:00:00+0000,Adjustments,SELLABLE,-1,0,partial,insufficient_tokens_to_remove,2026-01-30T12:28:16Z
FBA15KTYHQ71-retry42,DC-K5WH-R7F5,2025-12-14T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L6K9B1T-retry42,6V-EEC1-2S9Z,2025-12-15T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015767060518-retry42,VF-3T0K-DR5O,2025-12-16T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015776821879-retry42,VF-3T0K-DR5O,2025-12-17T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L78M9QR-retry42,6V-EEC1-2S9Z,2025-12-18T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L79JTG7-retry42,A2-T2AC-TW3L,2025-12-18T00:00:00+0000,Receipts,SELLABLE,94,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015618190753-retry42,YO-EKK2-FRCC,2025-12-19T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015808456384-retry42,YO-EKK2-FRCC,2025-12-19T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-01-30T12:28:16Z
20015808750198-retry42,YO-EKK2-FRCC,2025-12-19T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-01-30T12:28:16Z
20015808750201-retry42,YO-EKK2-FRCC,2025-12-19T00:00:00+0000,Adjustments,DEFECTIVE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015841766410-retry42,A2-T2AC-TW3L,2025-12-21T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L7SCQ0S-retry42,SU-5LQH-2DVN,2025-12-23T00:00:00+0000,Receipts,SELLABLE,75,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20015008723695-retry42,9X-7TBD-NA16,2025-12-29T00:00:00+0000,Adjustments,SELLABLE,-1,0,partial,insufficient_tokens_to_remove,2026-01-30T12:28:16Z
20015534587404-retry42,UR-Q7TM-1F3I,2026-01-01T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20016005235930-retry42,6V-EEC1-2S9Z,2026-01-05T00:00:00+0000,Adjustments,CUSTOMER_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-01-30T12:28:16Z
20016005235933-retry42,6V-EEC1-2S9Z,2026-01-05T00:00:00+0000,Adjustments,DEFECTIVE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20016008095314-retry42,UR-Q7TM-1F3I,2026-01-05T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-01-30T12:28:16Z
20015990003448-retry42,QM-QAGK-D2UQ,2026-01-06T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20016012522690-retry42,6V-EEC1-2S9Z,2026-01-06T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-01-30T12:28:16Z
20015765651148-retry42,GK-YI4S-C158,2026-01-07T00:00:00+0000,Adjustments,SELLABLE,-1,0,partial,insufficient_tokens_to_remove,2026-01-30T12:28:16Z
20016074231046-retry42,DC-K5WH-R7F5,2026-01-13T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15L9X1VDD-retry42,6V-EEC1-2S9Z,2026-01-14T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20016150120360-retry42,R7-98IN-2PW8,2026-01-15T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20016144516474-retry42,MW-9K5M-VKW8,2026-01-16T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LB9GJMB-retry42,A2-T2AC-TW3L,2026-01-18T00:00:00+0000,Receipts,SELLABLE,120,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,GJ-2OZK-0GCA,2026-01-18T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,3B-3H3V-Z93T,2026-01-18T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,L5-PF3B-WHU4,2026-01-18T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,8R-E0Y9-0LAU,2026-01-18T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,H4-86XG-NLX6,2026-01-19T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,GJ-2OZK-0GCA,2026-01-19T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,GJ-2OZK-0GCA,2026-01-19T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,HO-LSOY-8R05,2026-01-19T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,3B-3H3V-Z93T,2026-01-19T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,3B-3H3V-Z93T,2026-01-19T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,L5-PF3B-WHU4,2026-01-19T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,L5-PF3B-WHU4,2026-01-19T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,8R-E0Y9-0LAU,2026-01-19T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,8R-E0Y9-0LAU,2026-01-19T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,ZT-QPY3-P24I,2026-01-19T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,3X-EXDD-TD2K,2026-01-19T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,LV-425G-BY4X,2026-01-19T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,GA-9DTN-9O1E,2026-01-19T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LBGBK4F-retry780,DV-USYD-8WR2,2026-01-19T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20016211648518-retry42,R7-98IN-2PW8,2026-01-20T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20016211017387-retry42,R7-98IN-2PW8,2026-01-21T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20016229889607-retry42,8M-LM6B-F2Q5,2026-01-21T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20016236705208-retry42,R7-98IN-2PW8,2026-01-21T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-01-30T12:28:16Z
20016236705211-retry42,R7-98IN-2PW8,2026-01-21T00:00:00+0000,Adjustments,DEFECTIVE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20016250217493-retry42,R7-98IN-2PW8,2026-01-22T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-01-30T12:28:16Z
20016299243679-retry42,6V-EEC1-2S9Z,2026-01-26T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LCBT9DP-retry42,A2-T2AC-TW3L,2026-01-26T00:00:00+0000,Receipts,SELLABLE,120,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LCY2JPY-retry288,LP-QMNJ-J49G,2026-01-27T00:00:00+0000,Receipts,SELLABLE,27,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LCY2JPY-retry288,W3-8FN7-FSP0,2026-01-27T00:00:00+0000,Receipts,SELLABLE,27,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LCY2JPY-retry288,C6-XGZB-J6QA,2026-01-27T00:00:00+0000,Receipts,SELLABLE,27,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LCY2JPY-retry288,NN-TSZ1-X2RD,2026-01-27T00:00:00+0000,Receipts,SELLABLE,27,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LCY2JPY-retry288,XE-YPAI-HX9F,2026-01-27T00:00:00+0000,Receipts,SELLABLE,27,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LCY2JPY-retry288,8U-QPFH-3EKQ,2026-01-27T00:00:00+0000,Receipts,SELLABLE,27,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15LCY2JPY-retry288,Z7-26PV-O9LR,2026-01-27T00:00:00+0000,Receipts,SELLABLE,27,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
20016322385952-retry42,6V-EEC1-2S9Z,2026-01-28T00:00:00+0000,Adjustments,SELLABLE,3,0,partial,insufficient_returned_pending,2026-01-30T12:28:16Z
FBA15K4CB8J0-retry43,WX-L5UA-UB1Q,2025-11-01T00:00:00+0000,Receipts,SELLABLE,86,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15KVSHTCX-retry43,XH-0LAE-FQO5,2025-11-02T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15J8S81WD-retry43,SU-5LQH-2DVN,2025-11-04T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
20015106838608-retry43,XY-UM2X-TPS3,2025-11-08T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
20015106854487-retry43,6V-EEC1-2S9Z,2025-11-08T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
20015131923675-retry43,RW-AZK6-O4M2,2025-11-10T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15L2G25DF-retry1429,I2-6YKQ-CIBP,2025-11-11T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15L2G25DF-retry1429,714776,2025-11-11T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15L2G25DF-retry1429,ZU-PFDN-JSYV,2025-11-11T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15L2G25DF-retry1429,X7-MY4W-H2I4,2025-11-11T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15L2G25DF-retry1429,VL-48KZ-J3F2,2025-11-11T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15L2G25DF-retry1429,7L-OT45-7LYB,2025-11-11T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15L2G25DF-retry1429,JV-D1TI-6UF6,2025-11-11T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15L2G25DF-retry1429,WX-L5UA-UB1Q,2025-11-11T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
20015105938080-retry43,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
20015185598697-retry43,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-01-30T13:07:04Z
20015185598700-retry43,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,DEFECTIVE,1,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15L2G25DF-retry1429,714776,2025-11-12T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15L2G25DF-retry1429,ZU-PFDN-JSYV,2025-11-12T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15L2G25DF-retry1429,X7-MY4W-H2I4,2025-11-12T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15L2G25DF-retry1429,VL-48KZ-J3F2,2025-11-12T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15L2G25DF-retry1429,7L-OT45-7LYB,2025-11-12T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15L2G25DF-retry1429,JV-D1TI-6UF6,2025-11-12T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
20015284027053-retry43,6V-EEC1-2S9Z,2025-11-15T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
20015299054476-retry43,6V-EEC1-2S9Z,2025-11-16T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15L2G25DF-retry1429,I2-6YKQ-CIBP,2025-11-16T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
FBA15L2G25DF-retry1429,714776,2025-11-16T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-30T13:07:04Z
